Timestamp,Timestamp (ISO 8601),X,Y,Page
1763286284.487169,2025-11-16T15:14:44.487168,621,313,disabled_charging_2
1763286284.546726,2025-11-16T15:14:44.546725,444,262,disabled_charging_2
1763286284.611333,2025-11-16T15:14:44.611332,637,528,disabled_charging_2
1763286284.673816,2025-11-16T15:14:44.673816,829,651,disabled_charging_2
1763286284.719579,2025-11-16T15:14:44.719578,739,666,disabled_charging_2
1763286284.766912,2025-11-16T15:14:44.766912,750,685,disabled_charging_2
1763286284.813381,2025-11-16T15:14:44.813381,714,842,disabled_charging_2
1763286284.860108,2025-11-16T15:14:44.860108,749,776,disabled_charging_2
1763286284.906149,2025-11-16T15:14:44.906148,715,835,disabled_charging_2
1763286285.013457,2025-11-16T15:14:45.013456,732,668,disabled_charging_2
1763286285.059365,2025-11-16T15:14:45.059365,754,677,disabled_charging_2
1763286285.105358,2025-11-16T15:14:45.105357,569,360,disabled_charging_2
1763286285.166740,2025-11-16T15:14:45.166740,600,138,disabled_charging_2
1763286285.214735,2025-11-16T15:14:45.214734,574,360,disabled_charging_2
1763286285.261846,2025-11-16T15:14:45.261846,580,385,disabled_charging_2
1763286285.308215,2025-11-16T15:14:45.308215,941,513,disabled_charging_2
1763286285.354789,2025-11-16T15:14:45.354789,855,360,disabled_charging_2
1763286285.411288,2025-11-16T15:14:45.411288,1355,504,disabled_charging_2
1763286285.479587,2025-11-16T15:14:45.479586,1406,495,disabled_charging_2
