timestamp,datetimestamp,x_axis,y_axis
1749622033970,2025-06-11T06:07:13.970Z,1891.3583356000004,1036.16604
1749622033989,2025-06-11T06:07:13.989Z,1895.178257,1035.7487272
1749622034000,2025-06-11T06:07:14.000Z,1899.0646671999998,1035.4806166
1749622034019,2025-06-11T06:07:14.019Z,1903.342068,1035.6193852000001
1749622034034,2025-06-11T06:07:14.034Z,1904.8707132,1036.6122048000002
1749622034048,2025-06-11T06:07:14.048Z,1905.4070294,1038.0789198
1749622034080,2025-06-11T06:07:14.080Z,1905.6246544,1038.832699
1749622034104,2025-06-11T06:07:14.104Z,1906.0247252000001,1039.5752454
1749622034120,2025-06-11T06:07:14.120Z,1904.3794518000002,1039.857228
1749622034135,2025-06-11T06:07:14.135Z,1902.6030254000002,1041.0723288
1749622034150,2025-06-11T06:07:14.150Z,1900.0758036,1042.330005
1749622034165,2025-06-11T06:07:14.165Z,1897.7413904,1043.8190952
1749622034181,2025-06-11T06:07:14.181Z,1893.8943292,1045.3169906
1749622034196,2025-06-11T06:07:14.196Z,1891.6854727999998,1047.1556942
1749622034226,2025-06-11T06:07:14.226Z,1889.8556586,1047.8844470000001
1749622034240,2025-06-11T06:07:14.240Z,1889.1487797999998,1047.493124
1749622034255,2025-06-11T06:07:14.255Z,1889.4309334000002,1046.485033
1749622034270,2025-06-11T06:07:14.270Z,1890.8825636000001,1045.38028
1749622034285,2025-06-11T06:07:14.285Z,1892.3080148000001,1044.063979
1749622034300,2025-06-11T06:07:14.300Z,1894.2314488,1042.0563095999998
1749622034315,2025-06-11T06:07:14.315Z,1895.7065918,1040.7151836
1749622034330,2025-06-11T06:07:14.330Z,1895.8478826000003,1040.3693354
1749622034344,2025-06-11T06:07:14.344Z,1896.3919667999999,1040.2237499999999
1749622034376,2025-06-11T06:07:14.376Z,1896.6618752,1040.2351083999997
1749622034391,2025-06-11T06:07:14.391Z,1896.5815544000002,1041.141755
1749622034405,2025-06-11T06:07:14.405Z,1896.3728124000002,1042.2700012
1749622034423,2025-06-11T06:07:14.423Z,1896.1560426,1042.5667434
1749622034438,2025-06-11T06:07:14.438Z,1895.5986758,1041.9654688
1749622034448,2025-06-11T06:07:14.448Z,1895.3857252000003,1040.348935
1749622034464,2025-06-11T06:07:14.464Z,1895.4408933999998,1035.2998868
1749622034480,2025-06-11T06:07:14.480Z,1897.6668328,1020.0488352
1749622034510,2025-06-11T06:07:14.510Z,1900.5937173999998,1002.5985624000001
1749622034530,2025-06-11T06:07:14.530Z,1903.6625749999998,983.4111466
1749622034543,2025-06-11T06:07:14.543Z,1906.6178955999999,964.8353668
1749622034572,2025-06-11T06:07:14.572Z,1909.7526412,945.6212986
1749622034588,2025-06-11T06:07:14.588Z,1909.8767792000003,936.8551984
1749622034604,2025-06-11T06:07:14.604Z,1910.5109592000001,930.5581396
1749622034620,2025-06-11T06:07:14.620Z,1912.5840162,925.4747494
1749622034691,2025-06-11T06:07:14.691Z,1914.5786774,918.8502323999999
1749622034708,2025-06-11T06:07:14.708Z,1915.6980660000002,916.1614433999999
1749622034720,2025-06-11T06:07:14.720Z,1917.5372788,913.3413424
1749622034751,2025-06-11T06:07:14.751Z,1918.8333308,899.9924765999998
1749622034766,2025-06-11T06:07:14.766Z,1918.1659848,875.2814857999999
1749622034780,2025-06-11T06:07:14.780Z,1917.2385384000002,848.2391986
1749622034798,2025-06-11T06:07:14.798Z,1916.4982791999998,814.2025113999999
1749622034825,2025-06-11T06:07:14.825Z,1915.8706632,768.647466
